,'station',date,storage
9709,ORO,2000-03-25,2780948
9710,ORO,2000-04-25,3079593
9711,ORO,2000-05-25,3109324
9712,ORO,2000-06-25,2962260
9713,ORO,2000-07-25,2496176
9714,ORO,2000-08-25,2091507
9715,ORO,2000-09-25,1942068
9716,ORO,2000-10-25,1839766
9717,ORO,2000-11-25,1783080
9718,ORO,2000-12-25,1732940
9719,ORO,2001-01-25,1706555
9720,ORO,2001-02-25,1836781
9721,ORO,2001-03-25,1993151
9722,ORO,2001-04-25,2155408
9723,ORO,2001-05-25,2149059
9724,ORO,2001-06-25,1943828
9725,ORO,2001-07-25,1772884
9726,ORO,2001-08-25,1562979
9727,ORO,2001-09-25,1489130
9728,ORO,2001-10-25,1441354
9729,ORO,2001-11-25,1415671
9730,ORO,2001-12-25,1540814
9731,ORO,2002-01-25,1885450
9732,ORO,2002-02-25,2098419
9733,ORO,2002-03-25,2357629
9734,ORO,2002-04-25,2647737
9735,ORO,2002-05-25,2632568
9736,ORO,2002-06-25,2423068
9737,ORO,2002-07-25,1966707
9738,ORO,2002-08-25,1602192
9739,ORO,2002-09-25,1408640
9740,ORO,2002-10-25,1310960
9741,ORO,2002-11-25,1241028
9742,ORO,2002-12-25,1416832
9743,ORO,2003-01-25,2039185
9744,ORO,2003-02-25,2265364
9745,ORO,2003-03-25,2539826
9746,ORO,2003-04-25,2952800
9747,ORO,2003-05-25,3492419
9748,ORO,2003-06-25,3515179
9749,ORO,2003-07-25,2953217
9750,ORO,2003-08-25,2526588
9751,ORO,2003-09-25,2296805
9752,ORO,2003-10-25,2197731
9753,ORO,2003-11-25,2092190
9754,ORO,2003-12-25,2191069
9755,ORO,2004-01-25,2420166
9756,ORO,2004-02-25,2864812
9757,ORO,2004-03-25,3023560
9758,ORO,2004-04-25,3047648
9759,ORO,2004-05-25,3044239
9760,ORO,2004-06-25,2818423
9761,ORO,2004-07-25,2349210
9762,ORO,2004-08-25,1934421
9763,ORO,2004-09-25,1765126
9764,ORO,2004-10-25,1669076
9765,ORO,2004-11-25,1614779
9766,ORO,2004-12-25,1634477
9767,ORO,2005-01-25,1761840
9768,ORO,2005-02-25,1999802
9769,ORO,2005-03-25,2328550
9770,ORO,2005-04-25,2792554
9771,ORO,2005-05-25,3422765
9772,ORO,2005-06-25,3484282
9773,ORO,2005-07-25,3306730
9774,ORO,2005-08-25,3077732
9775,ORO,2005-09-25,2918207
9776,ORO,2005-10-25,2769376
9777,ORO,2005-11-25,2631286
9778,ORO,2005-12-25,2798838
9779,ORO,2006-01-25,2776688
9780,ORO,2006-02-25,2900194
9781,ORO,2006-03-25,2845814
9782,ORO,2006-04-25,3048926
9783,ORO,2006-05-25,3409970
9784,ORO,2006-06-25,3505590
9785,ORO,2006-07-25,3312004
9786,ORO,2006-08-25,3058744
9787,ORO,2006-09-25,2856795
9788,ORO,2006-10-25,2769110
9789,ORO,2006-11-25,2699996
9790,ORO,2006-12-25,2751352
9791,ORO,2007-01-25,2794960
9792,ORO,2007-02-25,3028791
9793,ORO,2007-03-25,3093787
9794,ORO,2007-04-25,3091920
9795,ORO,2007-05-25,2981662
9796,ORO,2007-06-25,2742504
9797,ORO,2007-07-25,2277626
9798,ORO,2007-08-25,1886462
9799,ORO,2007-09-25,1577671
9800,ORO,2007-10-25,1470247
9801,ORO,2007-11-25,1298106
9802,ORO,2007-12-25,1237538
9803,ORO,2008-01-25,1294672
9804,ORO,2008-02-25,1423642
9805,ORO,2008-03-25,1622601
9806,ORO,2008-04-25,1706737
9807,ORO,2008-05-25,1781134
9808,ORO,2008-06-25,1564045
9809,ORO,2008-07-25,1331034
9810,ORO,2008-08-25,1153040
9811,ORO,2008-09-25,1105126
9812,ORO,2008-10-25,1058853
9813,ORO,2008-11-25,1000520
9814,ORO,2008-12-25,976480
9815,ORO,2009-01-25,991296
9816,ORO,2009-02-25,1287745
9817,ORO,2009-03-25,1894683
9818,ORO,2009-04-25,2075644
9819,ORO,2009-05-25,2286097
9820,ORO,2009-06-25,2114984
9821,ORO,2009-07-25,1638234
9822,ORO,2009-08-25,1403773
9823,ORO,2009-09-25,1336524
9824,ORO,2009-10-25,1305854
9825,ORO,2009-11-25,1149354
9826,ORO,2009-12-25,1046440
9827,ORO,2010-01-25,1143982
9828,ORO,2010-02-25,1350756
9829,ORO,2010-03-25,1580174
9830,ORO,2010-04-25,1984203
9831,ORO,2010-05-25,2443180
9832,ORO,2010-06-25,2705480
9833,ORO,2010-07-25,2480390
9834,ORO,2010-08-25,2115314
9835,ORO,2010-09-25,1793806
9836,ORO,2010-10-25,1706642
9837,ORO,2010-11-25,1647242
9838,ORO,2010-12-25,2063728
9839,ORO,2011-01-25,2392951
9840,ORO,2011-02-25,2659863
9841,ORO,2011-03-25,2855437
9842,ORO,2011-04-25,3263262
9843,ORO,2011-05-25,3361569
9844,ORO,2011-06-25,3539160
9845,ORO,2011-07-25,3528253
9846,ORO,2011-08-25,3358675
9847,ORO,2011-09-25,3106731
9848,ORO,2011-10-25,2916554
9849,ORO,2011-11-25,2814526
9850,ORO,2011-12-25,2564810
9851,ORO,2012-01-25,2526838
9852,ORO,2012-02-25,2529582
9853,ORO,2012-03-25,2872845
9854,ORO,2012-04-25,3281199
9855,ORO,2012-05-25,3505120
9856,ORO,2012-06-25,3291994
9857,ORO,2012-07-25,2779217
9858,ORO,2012-08-25,2298788
9859,ORO,2012-09-25,1997478
9860,ORO,2012-10-25,1837876
9861,ORO,2012-11-25,1792341
9862,ORO,2012-12-25,2466145
9863,ORO,2013-01-25,2651474
9864,ORO,2013-02-25,2836483
9865,ORO,2013-03-25,2939067
9866,ORO,2013-04-25,3100685
9867,ORO,2013-05-25,2860325
9868,ORO,2013-06-25,2624112
9869,ORO,2013-07-25,2231596
9870,ORO,2013-08-25,1841757
9871,ORO,2013-09-25,1642550
9872,ORO,2013-10-25,1550148
9873,ORO,2013-11-25,1413104
9874,ORO,2013-12-25,1312375
9875,ORO,2014-01-25,1270038
9876,ORO,2014-02-25,1390142
9877,ORO,2014-03-25,1626705
9878,ORO,2014-04-25,1869698
9879,ORO,2014-05-25,1763773
9880,ORO,2014-06-25,1552797
9881,ORO,2014-07-25,1291868
9882,ORO,2014-08-25,1114645
9883,ORO,2014-09-25,1082537
9884,ORO,2014-10-25,982327
9885,ORO,2014-11-25,904410
9886,ORO,2014-12-25,1300062
9887,ORO,2015-01-25,1430225
9888,ORO,2015-02-25,1725030
9889,ORO,2015-03-25,1786780
9890,ORO,2015-04-25,1799383
9891,ORO,2015-05-25,1588057
9892,ORO,2015-06-25,1434736
9893,ORO,2015-07-25,1203770
9894,ORO,2015-08-25,1079719
9895,ORO,2015-09-25,1054996
9896,ORO,2015-10-25,1024431
9897,ORO,2015-11-25,941913
9898,ORO,2015-12-25,995839
9899,ORO,2016-01-25,1366062
9900,ORO,2016-02-25,1828049
9901,ORO,2016-03-25,2997501
9902,ORO,2016-04-25,3372860
9903,ORO,2016-05-25,3331343
9904,ORO,2016-06-25,3044807
9905,ORO,2016-07-25,2445494
9906,ORO,2016-08-25,1914170
9907,ORO,2016-09-25,1644757
9908,ORO,2016-10-25,1555095
9909,ORO,2016-11-25,1495232
9910,ORO,2016-12-25,1947559
9911,ORO,2017-01-25,2880894
9912,ORO,2017-02-25,2728152
9913,ORO,2017-03-25,2683200
9914,ORO,2017-04-25,2812242
9915,ORO,2017-05-25,2514517
9916,ORO,2017-06-25,2340458
9917,ORO,2017-07-25,2187687
9918,ORO,2017-08-25,1776472
9919,ORO,2017-09-25,1394074
9920,ORO,2017-10-25,1238681
9921,ORO,2017-11-25,1252128
9922,ORO,2017-12-25,1246037
9923,ORO,2018-01-25,1370271
9925,ORO,1985-02-26,1322900
9926,ORO,1985-03-26,1457800
9929,ORO,1985-06-26,1257000
9931,ORO,1985-08-26,720500
9932,ORO,1985-09-26,634600
9934,ORO,1985-11-26,659000
9935,ORO,1985-12-26,582300
9954,ORO,1987-07-26,2366638
9955,ORO,1987-08-26,2082928
9957,ORO,1987-10-26,1971311
9958,ORO,1987-11-26,2047239
9959,ORO,1987-12-26,2357842
9960,ORO,1988-01-26,2627831
9961,ORO,1988-02-26,2689178
9962,ORO,1988-03-26,2710969
9963,ORO,1988-04-26,2544212
9964,ORO,1988-05-26,2484458
9965,ORO,1988-06-26,2299122
9966,ORO,1988-07-26,1913970
9967,ORO,1988-08-26,1660452
9968,ORO,1988-09-26,1566179
9969,ORO,1988-10-26,1498951
9970,ORO,1988-11-26,1605087
9971,ORO,1988-12-26,1657675
9972,ORO,1989-01-26,1695532
9973,ORO,1989-02-26,1703724
9974,ORO,1989-03-26,2768576
9975,ORO,1989-04-26,3320458
9976,ORO,1989-05-26,3265057
9977,ORO,1989-06-26,3151599
9978,ORO,1989-07-26,2710315
9979,ORO,1989-08-26,2326176
9980,ORO,1989-09-26,2170270
9981,ORO,1989-10-26,2128215
9982,ORO,1989-11-26,2148059
9983,ORO,1989-12-26,1960139
9984,ORO,1990-01-26,1877768
9985,ORO,1990-02-26,1937214
9986,ORO,1990-03-26,2101923
9987,ORO,1990-04-26,1856641
9988,ORO,1990-05-26,1660358
9989,ORO,1990-06-26,1712321
9990,ORO,1990-07-26,1487170
9991,ORO,1990-08-26,1207180
9992,ORO,1990-09-26,1152441
9993,ORO,1990-10-26,1181523
9994,ORO,1990-11-26,1161957
9995,ORO,1990-12-26,1018349
9996,ORO,1991-01-26,924820
9997,ORO,1991-02-26,939974
9998,ORO,1991-03-26,1271965
9999,ORO,1991-04-26,1558814
10000,ORO,1991-05-26,1683718
10001,ORO,1991-06-26,1573301
10002,ORO,1991-07-26,1454409
10003,ORO,1991-08-26,1394570
10004,ORO,1991-09-26,1407406
10005,ORO,1991-10-26,1353649
10006,ORO,1991-11-26,1329607
10007,ORO,1991-12-26,1270962
10008,ORO,1992-01-26,1278911
10009,ORO,1992-02-26,1506725
10010,ORO,1992-03-26,1739448
10011,ORO,1992-04-26,1997271
10012,ORO,1992-05-26,1913049
10013,ORO,1992-06-26,1748942
10014,ORO,1992-07-26,1613330
10015,ORO,1992-08-26,1420323
10016,ORO,1992-09-26,1328417
10017,ORO,1992-10-26,1295800
10018,ORO,1992-11-26,1295064
10019,ORO,1992-12-26,1378394
10020,ORO,1993-01-26,1945490
10021,ORO,1993-02-26,2477688
10022,ORO,1993-03-26,3018895
10023,ORO,1993-04-26,3232195
10024,ORO,1993-05-26,3472887
10025,ORO,1993-06-26,3490546
10026,ORO,1993-07-26,3216375
10027,ORO,1993-08-26,2774822
10028,ORO,1993-09-26,2672943
10029,ORO,1993-10-26,2648516
10030,ORO,1993-11-26,2623349
10031,ORO,1993-12-26,2471177
10032,ORO,1994-01-26,2403489
10033,ORO,1994-02-26,2476582
10034,ORO,1994-03-26,2623221
10035,ORO,1994-04-26,2650191
10036,ORO,1994-05-26,2546844
10037,ORO,1994-06-26,2344691
10038,ORO,1994-07-26,2049174
10039,ORO,1994-08-26,1835588
10040,ORO,1994-09-26,1699859
10041,ORO,1994-10-26,1608978
10042,ORO,1994-11-26,1570093
10043,ORO,1994-12-26,1662397
10044,ORO,1995-01-26,2699213
10045,ORO,1995-02-26,2631934
10046,ORO,1995-03-26,2723686
10047,ORO,1995-04-26,2994834
10048,ORO,1995-05-26,3429098
10049,ORO,1995-06-26,3525100
10050,ORO,1995-07-26,3431112
10051,ORO,1995-08-26,3236786
10052,ORO,1995-09-26,2935740
10053,ORO,1995-10-26,2813451
10054,ORO,1995-11-26,2782814
10055,ORO,1995-12-26,2710841
10056,ORO,1996-01-26,2777885
10057,ORO,1996-02-26,2739076
10058,ORO,1996-03-26,2914625
10059,ORO,1996-04-26,3191068
10060,ORO,1996-05-26,3514235
10061,ORO,1996-06-26,3453270
10062,ORO,1996-07-26,3094074
10063,ORO,1996-08-26,2786147
10064,ORO,1996-09-26,2719749
10065,ORO,1996-10-26,2686580
10066,ORO,1996-11-26,2707440
10067,ORO,1996-12-26,2687750
10068,ORO,1997-01-26,2832432
10069,ORO,1997-02-26,2689961
10070,ORO,1997-03-26,2899371
10071,ORO,1997-04-26,3197972
10072,ORO,1997-05-26,3229396
10073,ORO,1997-06-26,3022854
10074,ORO,1997-07-26,2514268
10075,ORO,1997-08-26,2206106
10076,ORO,1997-09-26,2148280
10077,ORO,1997-10-26,2056710
10078,ORO,1997-11-26,2024858
10079,ORO,1997-12-26,2210870
10080,ORO,1998-01-26,2619000
10081,ORO,1998-02-26,2725261
10082,ORO,1998-03-26,2870393
10083,ORO,1998-04-26,2979424
10084,ORO,1998-05-26,3249707
10085,ORO,1998-06-26,3512819
10086,ORO,1998-07-26,3384482
10087,ORO,1998-08-26,3105578
10088,ORO,1998-09-26,2861140
10089,ORO,1998-10-26,2735782
10090,ORO,1998-11-26,2822190
10091,ORO,1998-12-26,2692434
10092,ORO,1999-01-26,2823402
10093,ORO,1999-02-26,2780282
10094,ORO,1999-03-26,2874890
10095,ORO,1999-04-26,3228064
10096,ORO,1999-05-26,3407815
10097,ORO,1999-06-26,3457777
10098,ORO,1999-07-26,2960728
10099,ORO,1999-08-26,2611716
10100,ORO,1999-09-26,2454399
10101,ORO,1999-10-26,2300000
10102,ORO,1999-11-26,2279597
10103,ORO,1999-12-26,2233996
10104,ORO,2000-01-26,2277394
10105,ORO,2000-02-26,2693998
10106,ORO,2000-03-26,2796030
10107,ORO,2000-04-26,3081740
10108,ORO,2000-05-26,3109756
10109,ORO,2000-06-26,2949050
10110,ORO,2000-07-26,2481621
10111,ORO,2000-08-26,2079666
10112,ORO,2000-09-26,1938139
10113,ORO,2000-10-26,1837080
10114,ORO,2000-11-26,1789705
10115,ORO,2000-12-26,1733035
10116,ORO,2001-01-26,1703158
10117,ORO,2001-02-26,1839367
10118,ORO,2001-03-26,2002340
10119,ORO,2001-04-26,2157304
10120,ORO,2001-05-26,2146279
10121,ORO,2001-06-26,1937829
10122,ORO,2001-07-26,1762516
10123,ORO,2001-08-26,1566443
10124,ORO,2001-09-26,1488015
10125,ORO,2001-10-26,1436996
10126,ORO,2001-11-26,1416998
10127,ORO,2001-12-26,1542045
10128,ORO,2002-01-26,1894378
10129,ORO,2002-02-26,2106635
10130,ORO,2002-03-26,2364403
10131,ORO,2002-04-26,2649798
10132,ORO,2002-05-26,2642717
10133,ORO,2002-06-26,2409062
10134,ORO,2002-07-26,1948907
10135,ORO,2002-08-26,1592460
10136,ORO,2002-09-26,1402208
10137,ORO,2002-10-26,1306797
10138,ORO,2002-11-26,1238151
10139,ORO,2002-12-26,1421314
10140,ORO,2003-01-26,2061674
10141,ORO,2003-02-26,2268368
10142,ORO,2003-03-26,2559271
10143,ORO,2003-04-26,2979704
10144,ORO,2003-05-26,3499000
10145,ORO,2003-06-26,3508104
10146,ORO,2003-07-26,2937682
10147,ORO,2003-08-26,2510792
10148,ORO,2003-09-26,2294591
10149,ORO,2003-10-26,2197731
10150,ORO,2003-11-26,2088372
10151,ORO,2003-12-26,2201010
10152,ORO,2004-01-26,2427388
10153,ORO,2004-02-26,2877345
10154,ORO,2004-03-26,3029216
10155,ORO,2004-04-26,3046938
10156,ORO,2004-05-26,3041826
10157,ORO,2004-06-26,2802453
10158,ORO,2004-07-26,2336681
10159,ORO,2004-08-26,1922684
10160,ORO,2004-09-26,1760488
10161,ORO,2004-10-26,1671959
10162,ORO,2004-11-26,1612872
10163,ORO,2004-12-26,1634568
10164,ORO,2005-01-26,1773271
10165,ORO,2005-02-26,2004139
10166,ORO,2005-03-26,2345423
10167,ORO,2005-04-26,2804195
10168,ORO,2005-05-26,3435594
10169,ORO,2005-06-26,3488662
10170,ORO,2005-07-26,3295599
10171,ORO,2005-08-26,3072013
10172,ORO,2005-09-26,2912974
10173,ORO,2005-10-26,2760884
10174,ORO,2005-11-26,2631158
10175,ORO,2005-12-26,2789616
10176,ORO,2006-01-26,2775224
10177,ORO,2006-02-26,2907609
10178,ORO,2006-03-26,2861956
10179,ORO,2006-04-26,3059742
10180,ORO,2006-05-26,3424463
10181,ORO,2006-06-26,3500569
10182,ORO,2006-07-26,3302966
10183,ORO,2006-08-26,3049353
10184,ORO,2006-09-26,2853267
10185,ORO,2006-10-26,2765791
10186,ORO,2006-11-26,2703259
10187,ORO,2006-12-26,2752278
10188,ORO,2007-01-26,2795228
10189,ORO,2007-02-26,3026670
10190,ORO,2007-03-26,3103132
10191,ORO,2007-04-26,3088620
10192,ORO,2007-05-26,2979704
10193,ORO,2007-06-26,2727232
10194,ORO,2007-07-26,2264325
10195,ORO,2007-08-26,1882109
10196,ORO,2007-09-26,1572585
10197,ORO,2007-10-26,1463877
10198,ORO,2007-11-26,1291322
10199,ORO,2007-12-26,1236404
10200,ORO,2008-01-26,1300686
10201,ORO,2008-02-26,1431393
10202,ORO,2008-03-26,1634018
10203,ORO,2008-04-26,1706737
10204,ORO,2008-05-26,1781620
10205,ORO,2008-06-26,1556156
10206,ORO,2008-07-26,1326828
10207,ORO,2008-08-26,1149138
10208,ORO,2008-09-26,1101779
10209,ORO,2008-10-26,1058175
10210,ORO,2008-11-26,999738
10211,ORO,2008-12-26,981745
10212,ORO,2009-01-26,998762
10213,ORO,2009-02-26,1319706
10214,ORO,2009-03-26,1907829
10215,ORO,2009-04-26,2077924
10216,ORO,2009-05-26,2280525
10217,ORO,2009-06-26,2105977
10218,ORO,2009-07-26,1626979
10219,ORO,2009-08-26,1396700
10220,ORO,2009-09-26,1335966
10221,ORO,2009-10-26,1299903
10222,ORO,2009-11-26,1150358
10223,ORO,2009-12-26,1044224
10224,ORO,2010-01-26,1155176
10225,ORO,2010-02-26,1361458
10226,ORO,2010-03-26,1584650
10227,ORO,2010-04-26,1998851
10228,ORO,2010-05-26,2450858
10229,ORO,2010-06-26,2706525
10230,ORO,2010-07-26,2468842
10231,ORO,2010-08-26,2102141
10232,ORO,2010-09-26,1786683
10233,ORO,2010-10-26,1705698
10234,ORO,2010-11-26,1645309
10235,ORO,2010-12-26,2082273
10236,ORO,2011-01-26,2399074
10237,ORO,2011-02-26,2669308
10238,ORO,2011-03-26,2855301
10239,ORO,2011-04-26,3279252
10240,ORO,2011-05-26,3377444
10241,ORO,2011-06-26,3537580
10242,ORO,2011-07-26,3523524
10243,ORO,2011-08-26,3351066
10244,ORO,2011-09-26,3097953
10245,ORO,2011-10-26,2913662
10246,ORO,2011-11-26,2814391
10247,ORO,2011-12-26,2560152
10248,ORO,2012-01-26,2530205
10249,ORO,2012-02-26,2526339
10250,ORO,2012-03-26,2876936
10251,ORO,2012-04-26,3326350
10252,ORO,2012-05-26,3504492
10253,ORO,2012-06-26,3280600
10254,ORO,2012-07-26,2761812
10255,ORO,2012-08-26,2286563
10256,ORO,2012-09-26,1992730
10257,ORO,2012-10-26,1836881
10258,ORO,2012-11-26,1786683
10259,ORO,2012-12-26,2481005
10260,ORO,2013-01-26,2657667
10261,ORO,2013-02-26,2838915
10262,ORO,2013-03-26,2944471
10263,ORO,2013-04-26,3090054
10264,ORO,2013-05-26,2845678
10265,ORO,2013-06-26,2612226
10266,ORO,2013-07-26,2215868
10267,ORO,2013-08-26,1830428
10268,ORO,2013-09-26,1640070
10269,ORO,2013-10-26,1547150
10270,ORO,2013-11-26,1408309
10271,ORO,2013-12-26,1306482
10272,ORO,2014-01-26,1270576
10273,ORO,2014-02-26,1391616
10274,ORO,2014-03-26,1630908
10275,ORO,2014-04-26,1872417
10276,ORO,2014-05-26,1758558
10277,ORO,2014-06-26,1547590
10278,ORO,2014-07-26,1285106
10279,ORO,2014-08-26,1112120
10280,ORO,2014-09-26,1081918
10281,ORO,2014-10-26,977701
10282,ORO,2014-11-26,905567
10283,ORO,2014-12-26,1310253
10284,ORO,2015-01-26,1433315
10285,ORO,2015-02-26,1728362
10286,ORO,2015-03-26,1788340
10287,ORO,2015-04-26,1796251
10288,ORO,2015-05-26,1583754
10289,ORO,2015-06-26,1426639
10290,ORO,2015-07-26,1195707
10291,ORO,2015-08-26,1079926
10292,ORO,2015-09-26,1055198
10293,ORO,2015-10-26,1023836
10294,ORO,2015-11-26,939976
10295,ORO,2015-12-26,1000458
10296,ORO,2016-01-26,1381648
10297,ORO,2016-02-26,1837677
10298,ORO,2016-03-26,3009454
10299,ORO,2016-04-26,3381115
10300,ORO,2016-05-26,3325291
10301,ORO,2016-06-26,3031764
10302,ORO,2016-07-26,2426540
10303,ORO,2016-08-26,1902216
10304,ORO,2016-09-26,1640529
10305,ORO,2016-10-26,1553504
10306,ORO,2016-11-26,1492996
10307,ORO,2016-12-26,1954204
10308,ORO,2017-01-26,2880894
10309,ORO,2017-02-26,2674233
10310,ORO,2017-03-26,2650958
10311,ORO,2017-04-26,2778152
10312,ORO,2017-05-26,2509302
10313,ORO,2017-06-26,2338215
10314,ORO,2017-07-26,2175094
10315,ORO,2017-08-26,1764642
10316,ORO,2017-09-26,1379775
10317,ORO,2017-10-26,1235656
10318,ORO,2017-11-26,1254571
10319,ORO,2017-12-26,1243607
10320,ORO,2018-01-26,1377497
10322,ORO,1985-02-27,1326000
10323,ORO,1985-03-27,1466600
10325,ORO,1985-05-27,1607900
10326,ORO,1985-06-27,1242900
10328,ORO,1985-08-27,712700
10330,ORO,1985-10-27,591500
10351,ORO,1987-07-27,2348477
10352,ORO,1987-08-27,2075212
10353,ORO,1987-09-27,1987784
10354,ORO,1987-10-27,1969637
10355,ORO,1987-11-27,2054234
10356,ORO,1987-12-27,2365924
10357,ORO,1988-01-27,2628985
10358,ORO,1988-02-27,2693995
10359,ORO,1988-03-27,2715158
10360,ORO,1988-04-27,2545340
10361,ORO,1988-05-27,2474247
10362,ORO,1988-06-27,2281556
10363,ORO,1988-07-27,1898961
10364,ORO,1988-08-27,1659526
10365,ORO,1988-09-27,1561651
10366,ORO,1988-10-27,1495590
10367,ORO,1988-11-27,1606624
10368,ORO,1988-12-27,1651762
10369,ORO,1989-01-27,1694311
10370,ORO,1989-02-27,1707120
10371,ORO,1989-03-27,2796828
10372,ORO,1989-04-27,3326355
10373,ORO,1989-05-27,3270285
10374,ORO,1989-06-27,3139540
10375,ORO,1989-07-27,2693344
10376,ORO,1989-08-27,2331356
10377,ORO,1989-09-27,2163891
10378,ORO,1989-10-27,2126557
10379,ORO,1989-11-27,2145057
10380,ORO,1989-12-27,1942901
10381,ORO,1990-01-27,1881912
10382,ORO,1990-02-27,1936200
10383,ORO,1990-03-27,2101378
10384,ORO,1990-04-27,1843550
10385,ORO,1990-05-27,1689900
10386,ORO,1990-06-27,1703912
10387,ORO,1990-07-27,1475625
10388,ORO,1990-08-27,1201989
10390,ORO,1990-10-27,1177430
10391,ORO,1990-11-27,1158564
10392,ORO,1990-12-27,1012229
10393,ORO,1991-01-27,926736
10394,ORO,1991-02-27,938851
10395,ORO,1991-03-27,1281542
10396,ORO,1991-04-27,1569293
10397,ORO,1991-05-27,1687837
10398,ORO,1991-06-27,1566713
10399,ORO,1991-07-27,1455845
10400,ORO,1991-08-27,1394652
10401,ORO,1991-09-27,1404273
10402,ORO,1991-10-27,1353249
10403,ORO,1991-11-27,1330163
10404,ORO,1991-12-27,1264890
10405,ORO,1992-01-27,1280381
10406,ORO,1992-02-27,1515396
10407,ORO,1992-03-27,1743279
10408,ORO,1992-04-27,2002556
10409,ORO,1992-05-27,1899572
10410,ORO,1992-06-27,1755098
10411,ORO,1992-07-27,1604815
10412,ORO,1992-08-27,1412944
10413,ORO,1992-09-27,1330322
10414,ORO,1992-10-27,1296078
10415,ORO,1992-11-27,1294752
10416,ORO,1992-12-27,1382467
10417,ORO,1993-01-27,1958370
10418,ORO,1993-02-27,2494205
10419,ORO,1993-03-27,2981377
10420,ORO,1993-04-27,3240499
10421,ORO,1993-05-27,3473669
10422,ORO,1993-06-27,3499478
10423,ORO,1993-07-27,3197227
10424,ORO,1993-08-27,2760219
10425,ORO,1993-09-27,2672036
10426,ORO,1993-10-27,2646842
10427,ORO,1993-11-27,2626678
10428,ORO,1993-12-27,2461372
10429,ORO,1994-01-27,2401566
10430,ORO,1994-02-27,2485690
10431,ORO,1994-03-27,2629497
10432,ORO,1994-04-27,2643623
10433,ORO,1994-05-27,2537704
10434,ORO,1994-06-27,2339847
10435,ORO,1994-07-27,2040904
10436,ORO,1994-08-27,1829138
10437,ORO,1994-09-27,1692527
10438,ORO,1994-10-27,1598225
10439,ORO,1994-11-27,1572409
10440,ORO,1994-12-27,1663232
10441,ORO,1995-01-27,2707830
10442,ORO,1995-02-27,2635013
10443,ORO,1995-03-27,2731965
10444,ORO,1995-04-27,3016784
10445,ORO,1995-05-27,3435599
10446,ORO,1995-06-27,3525580
10447,ORO,1995-07-27,3425396
10448,ORO,1995-08-27,3232190
10449,ORO,1995-09-27,2923722
10450,ORO,1995-10-27,2812108
10451,ORO,1995-11-27,2783213
10452,ORO,1995-12-27,2701300
10453,ORO,1996-01-27,2778684
10454,ORO,1996-02-27,2738022
10455,ORO,1996-03-27,2923442
10456,ORO,1996-04-27,3209160
10457,ORO,1996-05-27,3520216
10458,ORO,1996-06-27,3451096
10459,ORO,1996-07-27,3087329
10460,ORO,1996-08-27,2780948
10461,ORO,1996-09-27,2723029
10462,ORO,1996-10-27,2684759
10463,ORO,1996-11-27,2701170
10464,ORO,1996-12-27,2707440
10465,ORO,1997-01-27,2872436
10466,ORO,1997-02-27,2684759
10467,ORO,1997-03-27,2909946
10468,ORO,1997-04-27,3207539
10469,ORO,1997-05-27,3218012
10470,ORO,1997-06-27,3006076
10471,ORO,1997-07-27,2515138
10472,ORO,1997-08-27,2191400
10473,ORO,1997-09-27,2155408
10474,ORO,1997-10-27,2052614
10475,ORO,1997-11-27,2035329
10476,ORO,1997-12-27,2222469
10477,ORO,1998-01-27,2616600
10478,ORO,1998-02-27,2721979
10479,ORO,1998-03-27,2865492
10480,ORO,1998-04-27,2990345
10481,ORO,1998-05-27,3249856
10482,ORO,1998-06-27,3520846
10483,ORO,1998-07-27,3373624
10484,ORO,1998-08-27,3092064
10485,ORO,1998-09-27,2859375
10486,ORO,1998-10-27,2730912
10487,ORO,1998-11-27,2834457
10488,ORO,1998-12-27,2693998
10489,ORO,1999-01-27,2815332
10490,ORO,1999-02-27,2779084
10492,ORO,1999-04-27,3235155
10493,ORO,1999-05-27,3415053
10494,ORO,1999-06-27,3454669
10495,ORO,1999-07-27,2941699
10496,ORO,1999-08-27,2603050
10497,ORO,1999-09-27,2446960
10498,ORO,1999-10-27,2295990
10499,ORO,1999-11-27,2283774
10500,ORO,1999-12-27,2223722
10501,ORO,2000-01-27,2290516
10502,ORO,2000-02-27,2737626
10503,ORO,2000-03-27,2801248
10504,ORO,2000-04-27,3085179
10505,ORO,2000-05-27,3116536
10506,ORO,2000-06-27,2930351
10507,ORO,2000-07-27,2467003
10508,ORO,2000-08-27,2075321
10509,ORO,2000-09-27,1931121
10510,ORO,2000-10-27,1831023
10511,ORO,2000-11-27,1783080
10512,ORO,2000-12-27,1730078
10513,ORO,2001-01-27,1710902
10514,ORO,2001-02-27,1841458
10515,ORO,2001-03-27,2009331
10516,ORO,2001-04-27,2163670
10517,ORO,2001-05-27,2154293
10518,ORO,2001-06-27,1936899
10519,ORO,2001-07-27,1752297
10520,ORO,2001-08-27,1560496
10521,ORO,2001-09-27,1484416
10522,ORO,2001-10-27,1435656
10523,ORO,2001-11-27,1412690
10524,ORO,2001-12-27,1543628
10525,ORO,2002-01-27,1901400
10526,ORO,2002-02-27,2113334
10527,ORO,2002-03-27,2370594
10528,ORO,2002-04-27,2655344
10529,ORO,2002-05-27,2645676
10530,ORO,2002-06-27,2393311
10531,ORO,2002-07-27,1936279
10532,ORO,2002-08-27,1582142
10533,ORO,2002-09-27,1400891
10534,ORO,2002-10-27,1299905
10535,ORO,2002-11-27,1235807
10536,ORO,2002-12-27,1452712
